"","player_id","year","bp","bp_converted"
"17451",201300,"2003",NA,NA
"17452",201300,"2009",NA,NA
"17453",201301,"2002",NA,NA
"17454",201301,"2009",49,16
"17455",201301,"2009",45,22
"17456",201301,"2008",NA,NA
"17457",201301,"2003",NA,NA
"17458",201301,"2004",NA,NA
"17459",201301,"2008",136,80
"17460",201301,"2001",NA,NA
"17461",201301,"2007",NA,NA
"17462",201301,"2005",NA,NA
"17463",201301,"2006",NA,NA
"17464",201302,"2006",NA,NA
"17465",201302,"2007",NA,NA
"17466",201302,"2003",NA,NA
"17467",201302,"2006",12,2
"17468",201302,"2005",NA,NA
"17469",201302,"2002",NA,NA
"17470",201302,"2004",NA,NA
"17471",201302,"2008",11,2
"17472",201302,"2001",NA,NA
"17473",201303,"2006",NA,NA
"17474",201303,"2010",NA,NA
"17475",201303,"2004",NA,NA
"17476",201303,"2013",12,6
"17477",201303,"2003",NA,NA
"17478",201303,"2001",NA,NA
"17479",201303,"2002",NA,NA
"17480",201303,"2005",NA,NA
"17481",201303,"2008",NA,NA
"17482",201303,"2012",NA,NA
"17483",201303,"2011",NA,NA
"17484",201303,"2009",NA,NA
"17485",201303,"2007",NA,NA
"17486",201303,"2008",81,25
"17487",201303,"2013",NA,NA
"17488",201304,"2001",NA,NA
"17489",201304,"2008",16,6
"17490",201304,"2011",NA,NA
"17491",201304,"2004",NA,NA
"17492",201304,"2002",NA,NA
"17493",201304,"2008",13,7
"17494",201304,"2006",NA,NA
"17495",201304,"2012",NA,NA
"17496",201304,"2013",NA,NA
"17497",201304,"2005",NA,NA
"17498",201304,"2009",27,8
"17499",201304,"2013",14,5
"17500",201304,"2009",NA,NA
"17501",201304,"2010",NA,NA
"17502",201304,"2003",NA,NA
"17503",201304,"2007",NA,NA
"17504",201305,"2006",NA,NA
"17505",201305,"2001",NA,NA
"17506",201305,"2014",12,5
"17507",201305,"2009",NA,NA
"17508",201305,"2013",NA,NA
"17509",201305,"1998",NA,NA
"17510",201305,"2010",NA,NA
"17511",201305,"2009",9,6
"17512",201305,"2003",NA,NA
"17513",201305,"2002",NA,NA
"17514",201305,"2012",NA,NA
"17515",201305,"2008",NA,NA
"17516",201305,"2004",NA,NA
"17517",201305,"2005",NA,NA
"17518",201305,"2011",NA,NA
"17519",201305,"2013",31,13
"17520",201305,"2007",NA,NA
"17521",201305,"2000",NA,NA
"17522",201306,"2002",NA,NA
"17523",201306,"2004",NA,NA
"17524",201306,"2005",NA,NA
"17525",201306,"2003",NA,NA
"17526",201306,"2000",NA,NA
"17527",201306,"2010",NA,NA
"17528",201306,"2001",NA,NA
"17529",201307,"2006",NA,NA
"17530",201307,"2001",NA,NA
"17531",201307,"2004",NA,NA
"17532",201307,"2008",8,5
"17533",201307,"2008",NA,NA
"17534",201307,"2003",NA,NA
"17535",201307,"2007",14,5
"17536",201308,"2013",NA,NA
"17537",201308,"2009",NA,NA
"17538",201308,"2012",10,7
"17539",201308,"2010",NA,NA
"17540",201308,"2012",8,4
"17541",201308,"2001",NA,NA
"17542",201308,"2011",9,6
"17543",201308,"2006",NA,NA
"17544",201308,"2008",NA,NA
"17545",201308,"2005",NA,NA
"17546",201308,"2002",NA,NA
"17547",201308,"2011",26,10
"17548",201308,"2008",60,34
"17549",201308,"2004",NA,NA
"17550",201308,"2003",NA,NA
"17551",201308,"2007",NA,NA
"17552",201309,"2002",NA,NA
"17553",201309,"1999",NA,NA
"17554",201309,"2006",NA,NA
"17555",201309,"2000",NA,NA
"17556",201309,"2001",NA,NA
"17557",201309,"2004",NA,NA
"17558",201309,"2005",NA,NA
"17559",201309,"2008",NA,NA
"17560",201309,"2007",15,9
"17561",201309,"2003",NA,NA
"17562",201309,"2008",79,44
"17563",201309,"2007",NA,NA
"17564",201309,"2009",8,4
"17565",201310,"2007",NA,NA
"17566",201310,"2005",NA,NA
"17567",201310,"2002",NA,NA
"17568",201310,"2003",NA,NA
"17569",201310,"2006",NA,NA
"17570",201310,"2004",NA,NA
"17571",201310,"2001",NA,NA
"17572",201310,"2008",NA,NA
"17573",201310,"2000",NA,NA
"17574",201311,"2005",NA,NA
"17575",201311,"2014",NA,NA
"17576",201311,"2017",114,52
"17577",201311,"2017",114,39
"17578",201311,"2004",NA,NA
"17579",201311,"2007",NA,NA
"17580",201311,"2013",NA,NA
"17581",201311,"2018",5,4
"17582",201311,"2009",NA,NA
"17583",201311,"2010",NA,NA
"17584",201311,"2003",NA,NA
"17585",201311,"2002",NA,NA
"17586",201311,"2016",263,130
"17587",201311,"2011",NA,NA
"17588",201311,"2001",NA,NA
"17589",201311,"2015",NA,NA
"17590",201311,"2008",50,28
"17591",201311,"2008",NA,NA
"17592",201311,"2006",NA,NA
"17593",201311,"2010",97,32
"17594",201311,"2012",NA,NA
"17595",201311,"2016",176,62
"17596",201311,"2018",11,6
"17597",201313,"1998",NA,NA
"17598",201313,"2006",NA,NA
"17599",201313,"1999",NA,NA
"17600",201313,"2004",NA,NA
"17601",201313,"1997",NA,NA
"17602",201313,"2003",NA,NA
"17603",201313,"2007",NA,NA
"17604",201313,"2002",NA,NA
"17605",201313,"2005",NA,NA
"17606",201313,"2001",NA,NA
"17607",201313,"2000",NA,NA
"17608",201315,"2001",NA,NA
"17609",201315,"2010",5,3
"17610",201315,"2005",NA,NA
"17611",201315,"2007",NA,NA
"17612",201315,"2002",NA,NA
"17613",201315,"2008",104,37
"17614",201315,"2008",NA,NA
"17615",201315,"2006",NA,NA
"17616",201315,"2004",NA,NA
"17617",201315,"2003",NA,NA
"17618",201315,"2007",74,42
"17619",201317,"2005",NA,NA
"17620",201317,"2001",NA,NA
"17621",201317,"2010",NA,NA
"17622",201317,"2000",NA,NA
"17623",201317,"2008",7,2
"17624",201317,"2003",NA,NA
"17625",201317,"2006",NA,NA
"17626",201317,"2002",NA,NA
"17627",201317,"2004",NA,NA
"17628",201318,"2021",16,10
"17629",201318,"2001",NA,NA
"17630",201318,"2003",NA,NA
"17631",201318,"2007",31,13
"17632",201318,"2019",13,4
"17633",201318,"2002",NA,NA
"17634",201318,"2005",NA,NA
"17635",201318,"2015",NA,NA
"17636",201318,"2013",NA,NA
"17637",201318,"2023",4,3
"17638",201318,"2017",71,37
"17639",201318,"2007",NA,NA
"17640",201318,"2011",186,95
"17641",201318,"2018",47,18
"17642",201318,"2016",136,48
"17643",201318,"2004",NA,NA
"17644",201318,"2020",4,2
"17645",201318,"2006",NA,NA
"17646",201318,"2021",6,2
"17647",201318,"2012",NA,NA
"17648",201318,"2009",NA,NA
"17649",201318,"2011",NA,NA
"17650",201318,"2016",53,28
"17651",201318,"2018",5,2
"17652",201318,"2017",51,19
"17653",201318,"2019",18,7
"17654",201318,"2010",NA,NA
"17655",201318,"2014",33,18
"17656",201318,"2012",64,24
"17657",201318,"2008",NA,NA
"17658",201318,"2014",66,27
"17659",201320,"2007",NA,NA
"17660",201320,"2016",171,62
"17661",201320,"2017",314,162
"17662",201320,"2007",120,43
"17663",201320,"2021",58,26
"17664",201320,"2006",NA,NA
"17665",201320,"2019",102,33
"17666",201320,"2003",NA,NA
"17667",201320,"2020",74,40
"17668",201320,"2020",34,18
"17669",201320,"2004",NA,NA
"17670",201320,"2014",NA,NA
"17671",201320,"2016",NA,NA
"17672",201320,"2001",NA,NA
"17673",201320,"2021",45,24
"17674",201320,"2002",NA,NA
"17675",201320,"2005",NA,NA
"17676",201320,"2012",NA,NA
"17677",201320,"2018",91,38
"17678",201320,"2015",NA,NA
"17679",201320,"2008",NA,NA
"17680",201320,"2017",131,55
"17681",201320,"2018",NA,NA
"17682",201320,"2010",NA,NA
"17683",201320,"2019",137,67
"17684",201320,"2009",NA,NA
"17685",201320,"2013",NA,NA
"17686",201320,"2011",NA,NA
"17687",201320,"2013",123,41
"17688",201321,"1996",NA,NA
"17689",201321,"1998",NA,NA
"17690",201321,"2006",NA,NA
"17691",201321,"2003",NA,NA
"17692",201321,"2006",40,20
"17693",201321,"2004",NA,NA
"17694",201321,"2005",NA,NA
"17695",201321,"2002",NA,NA
"17696",201321,"2007",NA,NA
"17697",201321,"1999",NA,NA
"17698",201322,"1997",NA,NA
"17699",201322,"2003",NA,NA
"17700",201322,"1999",NA,NA
"17701",201322,"1998",NA,NA
"17702",201322,"2001",NA,NA
"17703",201322,"2002",NA,NA
"17704",201322,"2006",NA,NA
"17705",201322,"2007",NA,NA
"17706",201322,"2000",NA,NA
"17707",201322,"2008",NA,NA
"17708",201323,"2002",NA,NA
"17709",201323,"2000",NA,NA
"17710",201323,"2003",NA,NA
"17711",201323,"2006",8,4
"17712",201323,"2001",NA,NA
"17713",201323,"1998",NA,NA
"17714",201323,"2005",NA,NA
"17715",201323,"1996",NA,NA
"17716",201323,"2006",22,6
"17717",201323,"1999",NA,NA
"17718",201323,"1997",NA,NA
"17719",201323,"2004",NA,NA
"17720",201325,"2008",NA,NA
"17721",201325,"2017",202,104
"17722",201325,"2020",18,3
"17723",201325,"2015",NA,NA
"17724",201325,"2005",NA,NA
"17725",201325,"2007",NA,NA
"17726",201325,"2011",NA,NA
"17727",201325,"2022",12,5
"17728",201325,"2018",146,68
"17729",201325,"2019",89,33
"17730",201325,"2016",265,132
"17731",201325,"2020",7,3
"17732",201325,"2021",12,6
"17733",201325,"2022",19,6
"17734",201325,"2016",122,38
"17735",201325,"2004",NA,NA
"17736",201325,"2012",NA,NA
"17737",201325,"2001",NA,NA
"17738",201325,"2014",NA,NA
"17739",201325,"2009",NA,NA
"17740",201325,"2017",130,45
"17741",201325,"2006",NA,NA
"17742",201325,"2010",NA,NA
"17743",201325,"2018",106,33
"17744",201325,"2003",NA,NA
"17745",201325,"2019",171,72
"17746",201325,"2021",NA,NA
"17747",201325,"2013",NA,NA
"17748",201325,"2002",NA,NA
"17749",201326,"2002",NA,NA
"17750",201326,"1999",NA,NA
"17751",201326,"2006",NA,NA
"17752",201326,"2001",NA,NA
"17753",201326,"2005",NA,NA
"17754",201326,"1995",NA,NA
"17755",201326,"2004",NA,NA
"17756",201326,"2007",NA,NA
"17757",201326,"2003",NA,NA
"17758",201327,"2006",NA,NA
"17759",201327,"2001",NA,NA
"17760",201327,"2003",NA,NA
"17761",201327,"2004",NA,NA
"17762",201327,"2002",NA,NA
"17763",201328,"2006",NA,NA
"17764",201328,"2003",NA,NA
"17765",201328,"2004",NA,NA
"17766",201328,"1999",NA,NA
"17767",201328,"2007",25,8
"17768",201328,"2007",NA,NA
"17769",201328,"2005",NA,NA
"17770",201328,"2008",NA,NA
"17771",201328,"2001",NA,NA
"17772",201328,"2000",NA,NA
"17773",201328,"1998",NA,NA
"17774",201328,"2005",18,8
"17775",201328,"2002",NA,NA
"17776",201329,"2018",57,20
"17777",201329,"2007",NA,NA
"17778",201329,"2015",41,19
"17779",201329,"2017",35,14
"17780",201329,"2021",65,28
"17781",201329,"2014",49,19
"17782",201329,"2011",NA,NA
"17783",201329,"2013",8,2
"17784",201329,"2009",NA,NA
"17785",201329,"2019",26,11
"17786",201329,"2010",96,35
"17787",201329,"2018",94,48
"17788",201329,"2021",95,54
"17789",201329,"2020",31,13
"17790",201329,"2019",24,13
"17791",201329,"2015",75,39
"17792",201329,"2020",35,18
"17793",201329,"2008",NA,NA
"17794",201329,"2000",NA,NA
"17795",201329,"2010",NA,NA
"17796",201329,"2022",55,18
"17797",201329,"2006",NA,NA
"17798",201329,"2023",35,20
"17799",201329,"2023",36,15
"17800",201329,"2012",87,48
"17801",201329,"2005",NA,NA
"17802",201329,"2012",NA,NA
"17803",201329,"2003",NA,NA
"17804",201329,"2002",NA,NA
"17805",201329,"2014",24,7
"17806",201329,"2022",31,14
"17807",201329,"2017",2,1
"17808",201329,"2004",NA,NA
"17809",201331,"2010",NA,NA
"17810",201331,"2012",NA,NA
"17811",201331,"2008",NA,NA
"17812",201331,"2009",NA,NA
"17813",201331,"2006",NA,NA
"17814",201331,"2003",NA,NA
"17815",201331,"2007",NA,NA
"17816",201331,"2011",NA,NA
"17817",201331,"2014",26,10
"17818",201331,"2002",NA,NA
"17819",201331,"2005",NA,NA
"17820",201331,"2004",NA,NA
"17821",201332,"2002",NA,NA
"17822",201332,"2005",5,1
"17823",201332,"2004",NA,NA
"17824",201332,"2003",NA,NA
"17825",201332,"2005",6,3
"17826",201333,"2003",NA,NA
"17827",201333,"2004",NA,NA
"17828",201333,"2002",NA,NA
"17829",201333,"2007",5,3
"17830",201334,"2008",0,0
"17831",201334,"2010",20,10
"17832",201334,"2006",NA,NA
"17833",201334,"2007",NA,NA
"17834",201334,"2009",NA,NA
"17835",201334,"2003",NA,NA
"17836",201334,"2001",NA,NA
"17837",201334,"2005",NA,NA
"17838",201334,"2011",NA,NA
"17839",201334,"2012",7,2
"17840",201334,"2010",29,18
"17841",201334,"2002",NA,NA
"17842",201334,"2011",9,5
"17843",201334,"2004",NA,NA
"17844",201335,"2005",NA,NA
"17845",201335,"2001",NA,NA
"17846",201335,"2002",NA,NA
"17847",201335,"2004",NA,NA
"17848",201335,"2003",NA,NA
"17849",201336,"2009",NA,NA
"17850",201336,"2007",NA,NA
"17851",201336,"2008",NA,NA
"17852",201336,"2011",129,60
"17853",201336,"2010",NA,NA
"17854",201336,"2004",NA,NA
"17855",201336,"2003",NA,NA
"17856",201336,"2005",NA,NA
"17857",201336,"2006",NA,NA
"17858",201336,"2002",NA,NA
"17859",201336,"2010",139,67
"17860",201336,"2011",NA,NA
"17861",201339,"2011",NA,NA
"17862",201339,"2013",NA,NA
"17863",201339,"2013",15,10
"17864",201339,"2009",12,8
"17865",201339,"2010",63,37
"17866",201339,"2015",25,8
"17867",201339,"2007",NA,NA
"17868",201339,"2010",NA,NA
"17869",201339,"2008",NA,NA
"17870",201339,"2002",NA,NA
"17871",201339,"2009",NA,NA
"17872",201339,"2006",NA,NA
"17873",201339,"2003",NA,NA
"17874",201339,"2017",2,0
"17875",201339,"2014",11,5
"17876",201343,"2010",NA,NA
"17877",201343,"2011",NA,NA
"17878",201343,"2000",NA,NA
"17879",201343,"2007",NA,NA
"17880",201343,"1999",NA,NA
"17881",201343,"2004",NA,NA
"17882",201343,"2006",NA,NA
"17883",201343,"2009",NA,NA
"17884",201343,"2001",NA,NA
"17885",201343,"2008",NA,NA
"17886",201343,"2003",NA,NA
"17887",201343,"2002",NA,NA
"17888",201343,"2005",NA,NA
"17889",201344,"2007",NA,NA
"17890",201344,"2011",NA,NA
"17891",201344,"2003",NA,NA
"17892",201344,"2014",NA,NA
"17893",201344,"2015",NA,NA
"17894",201344,"2005",NA,NA
"17895",201344,"2013",NA,NA
"17896",201344,"2008",NA,NA
"17897",201344,"2016",25,12
"17898",201344,"2006",NA,NA
"17899",201344,"2001",NA,NA
"17900",201344,"2012",NA,NA
"17901",201344,"2010",NA,NA
"17902",201344,"2002",NA,NA
"17903",201344,"2009",NA,NA
"17904",201344,"2004",NA,NA
"17905",201345,"2008",NA,NA
"17906",201345,"2017",185,89
"17907",201345,"2010",NA,NA
"17908",201345,"2018",NA,NA
"17909",201345,"2003",NA,NA
"17910",201345,"2012",NA,NA
"17911",201345,"2020",8,3
"17912",201345,"2004",NA,NA
"17913",201345,"2017",51,15
"17914",201345,"2009",NA,NA
"17915",201345,"2006",NA,NA
"17916",201345,"2015",NA,NA
"17917",201345,"2019",45,12
"17918",201345,"2002",NA,NA
"17919",201345,"2012",51,16
"17920",201345,"2013",NA,NA
"17921",201345,"2018",87,38
"17922",201345,"2019",54,30
"17923",201345,"2016",5,1
"17924",201345,"2011",NA,NA
"17925",201345,"2010",99,31
"17926",201345,"2005",NA,NA
"17927",201345,"2014",NA,NA
"17928",201345,"2016",55,22
"17929",201345,"2007",NA,NA
"17930",201346,"2005",NA,NA
"17931",201346,"2001",NA,NA
"17932",201346,"2003",NA,NA
"17933",201346,"2002",NA,NA
"17934",201346,"2004",NA,NA
"17935",201347,"2004",NA,NA
"17936",201347,"2012",NA,NA
"17937",201347,"2007",NA,NA
"17938",201347,"2005",NA,NA
"17939",201347,"2013",189,82
"17940",201347,"2013",NA,NA
"17941",201347,"2014",NA,NA
"17942",201347,"2008",NA,NA
"17943",201347,"2011",NA,NA
"17944",201347,"2010",NA,NA
"17945",201347,"2017",109,47
"17946",201347,"2016",228,116
"17947",201347,"2003",NA,NA
"17948",201347,"2017",65,36
"17949",201347,"2009",NA,NA
"17950",201347,"2006",NA,NA
"17951",201347,"2001",NA,NA
"17952",201347,"2002",NA,NA
"17953",201347,"2015",NA,NA
"17954",201347,"2016",NA,NA
"17955",201348,"2003",NA,NA
"17956",201348,"2009",NA,NA
"17957",201348,"2004",NA,NA
"17958",201348,"2012",NA,NA
"17959",201348,"2014",NA,NA
"17960",201348,"2008",NA,NA
"17961",201348,"2002",NA,NA
"17962",201348,"2009",21,4
"17963",201348,"2013",21,11
"17964",201348,"2013",28,13
"17965",201348,"2006",NA,NA
"17966",201348,"2007",NA,NA
"17967",201348,"2010",34,10
"17968",201348,"2005",NA,NA
"17969",201348,"2011",NA,NA
"17970",201348,"2010",NA,NA
"17971",201348,"2007",120,53
"17972",201348,"2015",NA,NA
"17973",201349,"2004",NA,NA
"17974",201349,"2006",NA,NA
"17975",201349,"2012",67,41
"17976",201349,"2010",109,35
"17977",201349,"2013",52,15
"17978",201349,"2013",26,14
"17979",201349,"2011",23,12
"17980",201349,"2011",47,19
"17981",201349,"2012",120,38
"17982",201349,"2003",NA,NA
"17983",201349,"2008",NA,NA
"17984",201349,"2010",39,13
"17985",201349,"2007",NA,NA
"17986",201349,"2002",NA,NA
"17987",201349,"2009",NA,NA
"17988",201349,"2005",NA,NA
"17989",201352,"1996",NA,NA
"17990",201352,"2002",NA,NA
"17991",201352,"2006",NA,NA
"17992",201352,"2005",NA,NA
"17993",201352,"2008",NA,NA
"17994",201352,"2007",NA,NA
"17995",201352,"2004",NA,NA
"17996",201352,"1999",NA,NA
"17997",201352,"2000",NA,NA
"17998",201352,"2009",17,10
"17999",201352,"2003",NA,NA
"18000",201352,"2009",NA,NA
"18001",201354,"2005",NA,NA
"18002",201354,"2000",NA,NA
"18003",201354,"2004",NA,NA
"18004",201354,"2002",NA,NA
"18005",201354,"2003",NA,NA
"18006",201355,"2004",NA,NA
"18007",201355,"2014",NA,NA
"18008",201355,"2003",NA,NA
"18009",201355,"2010",NA,NA
"18010",201355,"2013",NA,NA
"18011",201355,"2011",NA,NA
"18012",201355,"2012",NA,NA
"18013",201355,"2007",NA,NA
"18014",201355,"2009",160,62
"18015",201355,"2015",NA,NA
"18016",201355,"2006",NA,NA
"18017",201355,"2012",99,39
"18018",201355,"2002",NA,NA
"18019",201355,"2005",NA,NA
"18020",201355,"2008",NA,NA
"18021",201355,"2009",NA,NA
"18022",201356,"2004",NA,NA
"18023",201356,"2005",NA,NA
"18024",201356,"2003",NA,NA
"18025",201356,"2007",NA,NA
"18026",201356,"2011",72,39
"18027",201356,"2013",28,13
"18028",201356,"2013",19,6
"18029",201356,"2006",NA,NA
"18030",201356,"2011",NA,NA
"18031",201356,"2012",55,27
"18032",201356,"2012",NA,NA
"18033",201357,"2006",5,1
"18034",201357,"2004",12,4
"18035",201357,"2003",0,0
"18036",201358,"2004",NA,NA
"18037",201358,"2005",NA,NA
"18038",201358,"2006",NA,NA
"18039",201358,"2003",NA,NA
"18040",201360,"2003",NA,NA
"18041",201360,"2009",5,1
"18042",201360,"2008",NA,NA
"18043",201360,"2004",NA,NA
"18044",201360,"2005",NA,NA
"18045",201360,"2002",NA,NA
"18046",201360,"2007",NA,NA
"18047",201360,"2006",NA,NA
"18048",201360,"2001",NA,NA
"18049",201361,"2003",NA,NA
"18050",201361,"2009",10,6
"18051",201361,"2007",NA,NA
"18052",201361,"2010",12,4
"18053",201361,"2006",NA,NA
"18054",201361,"2005",NA,NA
"18055",201361,"2008",NA,NA
"18056",201361,"2009",NA,NA
"18057",201361,"2008",43,22
"18058",201361,"2004",NA,NA
"18059",201363,"2001",NA,NA
"18060",201363,"2008",NA,NA
"18061",201363,"2003",NA,NA
"18062",201363,"2000",NA,NA
"18063",201363,"2010",NA,NA
"18064",201363,"2006",NA,NA
"18065",201363,"2005",NA,NA
"18066",201363,"2002",NA,NA
"18067",201363,"2009",NA,NA
"18068",201363,"2007",NA,NA
"18069",201363,"2012",NA,NA
"18070",201363,"2004",NA,NA
"18071",201363,"2011",NA,NA
"18072",201364,"2006",NA,NA
"18073",201364,"2004",NA,NA
"18074",201364,"2005",NA,NA
"18075",201364,"2007",NA,NA
"18076",201364,"2008",NA,NA
"18077",201364,"2003",NA,NA
"18078",201364,"2008",24,10
"18079",201365,"2005",NA,NA
"18080",201365,"2015",9,5
"18081",201365,"2003",NA,NA
"18082",201365,"2007",NA,NA
"18083",201365,"2004",NA,NA
"18084",201365,"2010",NA,NA
"18085",201365,"2013",0,0
"18086",201365,"2012",NA,NA
"18087",201365,"2012",75,33
"18088",201365,"2009",NA,NA
"18089",201365,"2001",NA,NA
"18090",201365,"2008",NA,NA
"18091",201365,"2011",56,23
"18092",201365,"2002",NA,NA
"18093",201365,"2011",20,9
"18094",201366,"2008",57,31
"18095",201366,"2002",NA,NA
"18096",201366,"2013",NA,NA
"18097",201366,"2012",NA,NA
"18098",201366,"2008",NA,NA
"18099",201366,"2003",NA,NA
"18100",201366,"2009",NA,NA
"18101",201366,"2017",434,222
"18102",201366,"2011",NA,NA
"18103",201366,"2007",NA,NA
"18104",201366,"2023",15,12
"18105",201366,"2020",48,18
"18106",201366,"2015",NA,NA
"18107",201366,"2020",57,26
"18108",201366,"2021",13,4
"18109",201366,"2004",NA,NA
"18110",201366,"2018",142,48
"18111",201366,"2014",NA,NA
"18112",201366,"2006",NA,NA
"18113",201366,"2016",366,207
"18114",201366,"2016",163,63
"18115",201366,"2017",153,62
"18116",201366,"2023",51,16
"18117",201366,"2018",267,124
"18118",201366,"2019",204,85
"18119",201366,"2019",107,47
"18120",201366,"2010",NA,NA
"18121",201366,"2005",NA,NA
"18122",201367,"2005",NA,NA
"18123",201367,"2006",15,7
"18124",201367,"2009",NA,NA
"18125",201367,"2009",14,6
"18126",201367,"2010",100,35
"18127",201367,"2008",9,7
"18128",201367,"2008",NA,NA
"18129",201367,"2006",NA,NA
"18130",201367,"2013",NA,NA
"18131",201367,"2012",12,3
"18132",201367,"2004",NA,NA
"18133",201367,"2011",NA,NA
"18134",201367,"2007",NA,NA
"18135",201367,"2010",NA,NA
"18136",201367,"2003",NA,NA
"18137",201368,"2009",51,17
"18138",201368,"2003",NA,NA
"18139",201368,"2011",11,5
"18140",201368,"2008",69,34
"18141",201368,"2008",NA,NA
"18142",201368,"2010",63,34
"18143",201368,"2006",NA,NA
"18144",201368,"2002",NA,NA
"18145",201368,"2010",NA,NA
"18146",201368,"2009",NA,NA
"18147",201368,"2007",NA,NA
"18148",201368,"2004",NA,NA
"18149",201368,"2005",NA,NA
"18150",201369,"2006",2,0
"18151",201369,"2003",NA,NA
"18152",201369,"2009",27,13
"18153",201369,"2005",NA,NA
"18154",201369,"2010",3,1
"18155",201369,"2008",NA,NA
"18156",201369,"2004",NA,NA
"18157",201370,"2003",NA,NA
"18158",201370,"2017",16,11
"18159",201370,"2014",NA,NA
"18160",201370,"2000",NA,NA
"18161",201370,"2004",NA,NA
"18162",201370,"2009",62,24
"18163",201370,"2015",NA,NA
"18164",201370,"2001",NA,NA
"18165",201370,"2008",NA,NA
"18166",201370,"2006",NA,NA
"18167",201370,"2012",NA,NA
"18168",201370,"2013",14,9
"18169",201370,"2009",NA,NA
"18170",201370,"2005",NA,NA
"18171",201370,"2002",NA,NA
"18172",201370,"2016",5,1
"18173",201370,"2010",NA,NA
"18174",201370,"2017",4,2
"18175",201370,"2007",NA,NA
"18176",201370,"2013",NA,NA
"18177",201370,"2011",NA,NA
"18178",201371,"2012",114,46
"18179",201371,"2012",55,23
"18180",201371,"2006",NA,NA
"18181",201371,"2013",36,20
"18182",201371,"2010",191,100
"18183",201371,"2003",NA,NA
"18184",201371,"2005",NA,NA
"18185",201371,"2008",NA,NA
"18186",201371,"2013",71,26
"18187",201371,"2004",NA,NA
"18188",201371,"2011",118,44
"18189",201371,"2009",NA,NA
"18190",201371,"2007",NA,NA
"18191",201371,"2002",NA,NA
"18192",201371,"2011",120,63
"18193",201371,"2014",1,0
"18194",201371,"2010",NA,NA
"18195",201373,"2006",NA,NA
"18196",201373,"2005",NA,NA
"18197",201373,"2008",NA,NA
"18198",201373,"2004",NA,NA
"18199",201373,"2003",NA,NA
"18200",201373,"2012",NA,NA
"18201",201373,"2002",NA,NA
"18202",201373,"2009",NA,NA
"18203",201373,"2013",NA,NA
"18204",201373,"2010",NA,NA
"18205",201373,"2014",NA,NA
"18206",201373,"2014",74,31
"18207",201373,"2007",NA,NA
"18208",201373,"2011",NA,NA
"18209",201375,"2010",49,15
"18210",201375,"2007",30,15
"18211",201375,"2007",NA,NA
"18212",201375,"2004",NA,NA
"18213",201375,"2006",NA,NA
"18214",201375,"2009",8,2
"18215",201375,"2005",NA,NA
"18216",201375,"2009",16,9
"18217",201375,"2010",18,10
"18218",201375,"2008",4,2
"18219",201375,"2003",NA,NA
"18220",201376,"2004",27,10
"18221",201376,"2006",NA,NA
"18222",201376,"2004",NA,NA
"18223",201376,"2008",NA,NA
"18224",201376,"2005",NA,NA
"18225",201376,"2009",19,9
"18226",201376,"2009",21,11
"18227",201376,"2003",NA,NA
